order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
81422,5710,2025-04-18,112,3,68.57,205.71,Completed,2025-04-22
81423,100,2023-05-07,139,3,357.78,1073.34,Pending,
81424,4931,2024-12-29,192,8,196.63,1573.04,Completed,2025-01-05
81425,119,2025-02-12,53,4,11.73,46.92,Completed,2025-02-16
81426,7913,2025-06-28,99,3,351.61,1054.83,Pending,
81427,8580,2024-01-12,181,3,145.17,435.51,Completed,2024-01-12
81428,6962,2025-03-15,429,2,312.50,625.00,Completed,2025-03-19
81429,4981,2025-06-10,69,4,351.62,1406.48,Completed,2025-06-12
81430,1920,2025-03-16,118,4,250.95,1003.80,Pending,
81431,5275,2025-08-12,64,3,439.74,1319.22,Completed,2025-08-16
81432,3823,2023-02-17,403,9,247.26,2225.34,Completed,2023-02-17
81433,9715,2023-12-09,2,1,299.33,299.33,Cancelled,2023-12-09
81434,1656,2023-12-04,360,10,32.96,329.60,Completed,2023-12-09
81435,5459,2025-03-03,468,9,252.48,2272.32,Cancelled,
81436,9598,2024-11-15,472,7,317.99,2225.93,Completed,2024-11-21
81437,6783,2025-03-10,143,6,433.36,2600.16,Completed,2025-03-12
81438,1053,2023-08-24,465,4,481.98,1927.92,Completed,2023-08-31
81439,2624,2024-09-01,63,9,182.05,1638.45,Completed,2024-09-04
81440,231,2023-02-17,384,9,286.84,2581.56,Completed,2023-02-22
81441,8442,2024-03-19,454,7,226.22,1583.54,Pending,
81442,4295,2024-05-09,26,2,482.53,965.06,Completed,2024-05-11
81443,4505,2023-08-09,270,8,27.04,216.32,Completed,2023-08-11
81444,5734,2025-02-11,200,7,85.81,600.67,Completed,2025-02-17
81445,8911,2025-07-16,422,7,341.79,2392.53,Completed,2025-07-20
81446,8997,2024-07-23,158,6,457.28,2743.68,Completed,2024-07-27
81447,816,2024-02-15,240,10,31.40,314.00,Completed,2024-02-15
81448,806,2025-07-25,127,3,398.38,1195.14,Completed,2025-07-31
81449,2656,2025-07-18,135,3,164.10,492.30,Completed,2025-07-20
81450,7994,2025-03-01,500,8,482.66,3861.28,Completed,2025-03-05
81451,8852,2025-05-25,377,8,473.13,3785.04,Completed,2025-05-26
81452,7414,2023-06-12,241,1,378.66,378.66,Completed,2023-06-12
81453,7797,2024-12-17,269,9,261.40,2352.60,Completed,2024-12-23
81454,2305,2024-01-21,455,1,87.89,87.89,Pending,
81455,7025,2023-05-20,390,7,465.14,3255.98,Completed,2023-05-21
81456,7556,2024-05-01,466,1,281.15,281.15,Completed,2024-05-08
81457,7385,2025-07-07,4,6,298.73,1792.38,Completed,2025-07-07
81458,3112,2023-11-27,292,3,155.73,467.19,Cancelled,2023-11-29
81459,6575,2023-02-02,178,7,443.84,3106.88,Completed,2023-02-08
81460,4361,2025-05-30,407,3,482.63,1447.89,Completed,2025-05-31
81461,5515,2023-04-25,318,2,104.20,208.40,Completed,2023-04-28
81462,3590,2025-05-21,225,3,162.09,486.27,Pending,
81463,3434,2024-11-18,152,6,427.35,2564.10,Completed,2024-11-18
81464,2043,2024-04-07,231,2,199.82,399.64,Pending,
81465,1666,2025-08-07,426,3,378.63,1135.89,Pending,
81466,8106,2023-07-03,77,2,117.22,234.44,Completed,2023-07-09
81467,2867,2023-05-13,150,3,267.71,803.13,Completed,2023-05-17
81468,7099,2023-05-08,78,6,459.55,2757.30,Completed,2023-05-10
81469,3491,2024-12-11,270,4,27.04,108.16,Cancelled,
81470,941,2025-05-06,217,8,423.79,3390.32,Completed,2025-05-07
81471,2806,2023-04-15,358,6,126.07,756.42,Completed,2023-04-16
81472,4722,2024-06-14,204,7,287.49,2012.43,Completed,2024-06-18
81473,3350,2023-02-09,480,3,377.38,1132.14,Completed,2023-02-10
81474,3591,2025-03-12,183,4,297.32,1189.28,Cancelled,
81475,1200,2023-07-06,87,2,249.22,498.44,Pending,
81476,6211,2025-08-24,195,7,213.82,1496.74,Completed,2025-08-29
81477,6255,2023-03-13,25,7,72.90,510.30,Completed,2023-03-20
81478,2578,2024-05-26,122,5,139.67,698.35,Completed,2024-05-31
81479,3625,2023-05-09,54,5,284.83,1424.15,Completed,2023-05-12
81480,5874,2023-01-22,362,3,128.06,384.18,Completed,2023-01-27
81481,8627,2023-10-23,390,4,465.14,1860.56,Cancelled,2023-10-26
81482,1198,2025-01-01,366,4,438.06,1752.24,Completed,2025-01-03
81483,101,2024-11-25,428,1,302.51,302.51,Completed,2024-12-02
81484,4870,2025-02-06,267,5,91.65,458.25,Completed,2025-02-06
81485,2789,2023-02-18,30,5,44.71,223.55,Completed,2023-02-21
81486,5080,2023-04-14,483,9,190.16,1711.44,Completed,2023-04-20
81487,7970,2025-03-11,394,5,121.78,608.90,Completed,2025-03-16
81488,2900,2024-05-27,103,9,237.78,2140.02,Completed,2024-06-02
81489,731,2025-05-09,298,5,254.38,1271.90,Completed,2025-05-09
81490,2337,2025-01-27,196,8,477.25,3818.00,Completed,2025-01-27
81491,3910,2025-06-11,302,10,189.30,1893.00,Pending,
81492,263,2023-07-20,446,4,132.33,529.32,Completed,2023-07-26
81493,2106,2024-02-06,443,6,408.62,2451.72,Completed,2024-02-08
81494,670,2024-06-03,53,3,11.73,35.19,Completed,2024-06-03
81495,5759,2024-03-09,54,3,284.83,854.49,Pending,
81496,9790,2024-09-04,112,3,68.57,205.71,Completed,2024-09-08
81497,6925,2024-06-30,342,5,267.49,1337.45,Completed,2024-07-01
81498,7526,2025-07-17,244,3,437.76,1313.28,Completed,2025-07-17
81499,6912,2024-03-02,300,8,302.77,2422.16,Completed,2024-03-07
81500,8045,2024-08-19,471,2,297.80,595.60,Completed,2024-08-20
81501,4967,2024-12-13,109,9,154.17,1387.53,Completed,2024-12-17
81502,1924,2025-07-20,348,10,217.60,2176.00,Completed,2025-07-27
81503,2506,2025-07-03,364,2,134.94,269.88,Completed,2025-07-09
81504,1161,2025-03-06,132,7,98.92,692.44,Cancelled,2025-03-08
81505,5591,2025-07-21,14,2,331.15,662.30,Completed,2025-07-23
81506,9188,2024-12-15,159,8,336.74,2693.92,Completed,2024-12-15
81507,8984,2025-02-02,269,2,261.40,522.80,Completed,2025-02-07
81508,7872,2025-02-26,138,8,464.55,3716.40,Completed,2025-03-05
81509,9017,2025-05-10,170,3,404.06,1212.18,Pending,
81510,9882,2025-05-09,302,1,189.30,189.30,Completed,2025-05-14
81511,5372,2024-10-26,226,2,325.88,651.76,Completed,2024-10-30
81512,4234,2024-05-17,132,3,98.92,296.76,Completed,2024-05-20
81513,1307,2023-10-30,372,6,285.63,1713.78,Completed,2023-11-06
81514,2287,2024-05-02,237,4,104.07,416.28,Completed,2024-05-05
81515,4061,2023-08-16,457,8,365.72,2925.76,Completed,2023-08-20
81516,9186,2025-07-04,446,8,132.33,1058.64,Completed,2025-07-05
81517,1702,2024-03-17,463,8,317.75,2542.00,Cancelled,
81518,7770,2023-07-14,204,8,287.49,2299.92,Completed,2023-07-21
81519,6724,2023-02-16,290,9,329.04,2961.36,Completed,2023-02-22
81520,782,2025-05-18,466,3,281.15,843.45,Cancelled,
81521,7387,2025-07-05,237,5,104.07,520.35,Completed,2025-07-08
81522,784,2023-08-17,252,2,157.55,315.10,Completed,2023-08-22
81523,5080,2024-03-31,148,7,199.17,1394.19,Cancelled,
81524,5968,2024-10-04,2,4,299.33,1197.32,Completed,2024-10-05
81525,684,2025-08-11,164,10,418.08,4180.80,Completed,2025-08-18
81526,2349,2024-11-09,259,1,319.54,319.54,Completed,2024-11-14
81527,6625,2025-08-30,220,6,366.41,2198.46,Completed,2025-09-06
81528,9287,2024-03-25,113,9,371.91,3347.19,Completed,2024-03-25
81529,7870,2023-07-11,233,10,173.34,1733.40,Completed,2023-07-13
81530,7037,2023-01-06,348,10,217.60,2176.00,Completed,2023-01-11
81531,5750,2024-07-11,289,7,414.36,2900.52,Completed,2024-07-12
81532,672,2025-02-21,15,2,78.41,156.82,Completed,2025-02-25
81533,7783,2025-02-14,139,6,357.78,2146.68,Completed,2025-02-20
81534,9759,2023-09-20,35,3,78.68,236.04,Completed,2023-09-20
81535,5563,2024-11-02,44,7,313.49,2194.43,Completed,2024-11-06
81536,8863,2023-10-12,173,10,412.97,4129.70,Completed,2023-10-16
81537,6111,2023-05-11,55,10,418.94,4189.40,Completed,2023-05-11
81538,8371,2024-11-13,447,4,79.65,318.60,Cancelled,
81539,3857,2024-07-02,482,4,253.10,1012.40,Completed,2024-07-07
81540,7966,2024-03-07,273,9,328.27,2954.43,Pending,
81541,824,2023-01-04,371,3,383.19,1149.57,Completed,2023-01-10
81542,6091,2023-06-12,22,6,84.88,509.28,Completed,2023-06-19
81543,300,2023-03-11,133,4,210.08,840.32,Completed,2023-03-17
81544,7601,2025-01-12,139,3,357.78,1073.34,Completed,2025-01-15
81545,5979,2025-08-30,264,10,487.11,4871.10,Pending,
81546,7411,2023-11-12,148,1,199.17,199.17,Pending,
81547,4060,2023-11-22,282,5,386.88,1934.40,Completed,2023-11-26
81548,9941,2023-04-06,467,9,110.66,995.94,Completed,2023-04-08
81549,8592,2023-07-26,432,8,217.28,1738.24,Completed,2023-07-26
81550,7363,2025-02-15,177,2,232.28,464.56,Completed,2025-02-19
81551,1271,2024-12-31,434,2,476.39,952.78,Pending,
81552,9102,2025-06-05,56,2,188.67,377.34,Completed,2025-06-08
81553,7797,2025-06-24,57,4,336.79,1347.16,Pending,
81554,5314,2024-12-14,448,1,320.47,320.47,Completed,2024-12-16
81555,3286,2023-12-31,402,6,141.51,849.06,Completed,2024-01-05
81556,2820,2025-08-29,383,8,409.45,3275.60,Completed,2025-08-29
81557,2404,2023-12-21,372,5,285.63,1428.15,Completed,2023-12-21
81558,8275,2023-07-04,51,8,361.62,2892.96,Completed,2023-07-10
81559,2942,2023-05-29,235,4,338.35,1353.40,Completed,2023-06-03
81560,4314,2025-07-22,385,1,55.81,55.81,Completed,2025-07-22
81561,4538,2024-12-17,202,7,308.40,2158.80,Completed,2024-12-24
81562,3992,2025-07-25,283,4,238.25,953.00,Completed,2025-07-25
81563,3296,2023-10-26,466,1,281.15,281.15,Completed,2023-10-30
81564,5300,2023-02-18,367,4,244.89,979.56,Completed,2023-02-21
81565,9133,2023-11-16,363,5,285.56,1427.80,Completed,2023-11-20
81566,6513,2024-02-07,90,4,434.75,1739.00,Completed,2024-02-08
81567,7650,2023-04-17,148,9,199.17,1792.53,Completed,2023-04-24
81568,3662,2023-06-17,329,1,101.28,101.28,Completed,2023-06-18
81569,4278,2023-11-18,315,8,437.67,3501.36,Completed,2023-11-20
81570,2047,2024-12-27,467,7,110.66,774.62,Completed,2024-12-31
81571,5384,2023-05-29,98,7,471.31,3299.17,Completed,2023-06-03
81572,6734,2025-01-08,450,4,321.06,1284.24,Completed,2025-01-10
81573,624,2025-03-09,48,1,191.06,191.06,Completed,2025-03-11
81574,2666,2024-09-29,251,3,278.90,836.70,Completed,2024-10-03
81575,5744,2025-02-20,428,6,302.51,1815.06,Completed,2025-02-27
81576,4995,2024-03-10,176,8,159.13,1273.04,Completed,2024-03-14
81577,6333,2023-07-01,30,5,44.71,223.55,Cancelled,2023-07-02
81578,5972,2023-04-24,188,2,231.47,462.94,Completed,2023-05-01
81579,5846,2025-07-11,419,8,417.34,3338.72,Completed,2025-07-17
81580,4973,2024-12-28,369,3,204.34,613.02,Completed,2025-01-03
81581,3068,2024-03-22,97,7,62.96,440.72,Completed,2024-03-25
81582,333,2023-09-02,431,2,349.77,699.54,Completed,2023-09-08
81583,7148,2025-02-04,137,2,315.08,630.16,Completed,2025-02-09
81584,1579,2025-03-10,21,3,258.75,776.25,Completed,2025-03-12
81585,6116,2025-03-02,283,9,238.25,2144.25,Completed,2025-03-08
81586,2535,2023-08-16,129,9,224.49,2020.41,Completed,2023-08-20
81587,4813,2023-08-25,388,9,462.83,4165.47,Completed,2023-08-31
81588,8469,2023-03-01,47,8,45.89,367.12,Pending,
81589,6043,2025-02-20,261,6,494.66,2967.96,Completed,2025-02-23
81590,7844,2023-11-18,242,9,452.94,4076.46,Pending,
81591,1345,2025-08-28,190,4,346.18,1384.72,Completed,2025-08-30
81592,9199,2024-07-31,41,10,376.50,3765.00,Pending,
81593,6001,2023-11-27,375,3,235.80,707.40,Completed,2023-12-03
81594,6018,2024-09-08,380,5,13.23,66.15,Completed,2024-09-08
81595,3094,2023-06-25,156,3,185.64,556.92,Completed,2023-06-28
81596,1046,2024-10-21,308,3,258.57,775.71,Completed,2024-10-21
81597,1393,2024-08-31,189,4,234.43,937.72,Completed,2024-09-07
81598,8236,2025-06-03,226,1,325.88,325.88,Completed,2025-06-04
81599,9703,2025-08-26,209,3,179.12,537.36,Completed,2025-08-31
81600,4789,2024-10-27,279,1,69.46,69.46,Completed,2024-10-30
81601,6468,2023-10-17,93,5,328.56,1642.80,Completed,2023-10-20
81602,9366,2023-01-05,441,7,433.98,3037.86,Completed,2023-01-06
81603,4653,2023-08-06,349,7,150.66,1054.62,Completed,2023-08-10
81604,9227,2023-01-05,286,4,424.50,1698.00,Pending,
81605,236,2023-09-06,179,7,26.02,182.14,Completed,2023-09-07
81606,9434,2023-03-18,90,3,434.75,1304.25,Pending,
81607,6114,2025-08-13,206,3,162.69,488.07,Completed,2025-08-20
81608,5930,2023-02-13,391,8,198.07,1584.56,Completed,2023-02-16
81609,3750,2023-10-29,188,9,231.47,2083.23,Completed,2023-10-30
81610,7065,2025-01-10,88,8,364.84,2918.72,Cancelled,2025-01-10
81611,9272,2024-02-04,224,4,319.37,1277.48,Completed,2024-02-10
81612,562,2023-09-29,351,3,330.22,990.66,Completed,2023-10-06
81613,4974,2024-12-22,375,1,235.80,235.80,Completed,2024-12-28
81614,8213,2024-04-09,86,8,243.71,1949.68,Completed,2024-04-14
81615,7487,2025-01-31,34,1,366.81,366.81,Completed,2025-02-05
81616,5685,2023-06-13,100,8,180.12,1440.96,Pending,
81617,7399,2023-09-05,19,10,343.33,3433.30,Cancelled,
81618,7432,2023-06-21,98,7,471.31,3299.17,Completed,2023-06-24
81619,6195,2024-07-09,315,1,437.67,437.67,Completed,2024-07-09
81620,3112,2023-08-12,192,6,196.63,1179.78,Completed,2023-08-19
81621,9187,2023-08-05,299,2,483.67,967.34,Completed,2023-08-07
81622,762,2023-05-28,42,7,37.86,265.02,Completed,2023-06-03
81623,8712,2025-03-23,397,5,186.73,933.65,Completed,2025-03-30
81624,185,2023-12-31,421,9,42.91,386.19,Completed,2024-01-05
81625,2361,2025-03-04,404,7,234.34,1640.38,Completed,2025-03-07
81626,4728,2024-09-13,98,5,471.31,2356.55,Completed,2024-09-13
81627,8468,2025-05-04,427,1,189.23,189.23,Completed,2025-05-04
81628,9178,2024-05-23,383,6,409.45,2456.70,Completed,2024-05-24
81629,3641,2024-06-30,18,3,198.53,595.59,Completed,2024-07-01
81630,9855,2025-05-03,301,10,425.10,4251.00,Completed,2025-05-08
81631,5192,2025-01-31,484,3,372.97,1118.91,Completed,2025-02-04
81632,9476,2024-04-20,278,7,358.78,2511.46,Completed,2024-04-20
81633,5639,2023-06-09,393,2,484.76,969.52,Completed,2023-06-16
81634,8083,2024-06-07,329,9,101.28,911.52,Completed,2024-06-10
81635,1621,2024-11-19,73,1,262.56,262.56,Completed,2024-11-22
81636,2767,2023-06-12,494,7,55.57,388.99,Completed,2023-06-18
81637,8747,2023-08-13,40,2,85.84,171.68,Completed,2023-08-16
81638,6941,2024-11-23,105,8,174.82,1398.56,Cancelled,
81639,8989,2024-06-10,180,5,490.64,2453.20,Completed,2024-06-13
81640,8383,2024-01-06,57,2,336.79,673.58,Completed,2024-01-12
81641,1602,2025-04-21,313,2,412.60,825.20,Completed,2025-04-27
81642,338,2023-02-08,372,1,285.63,285.63,Completed,2023-02-15
81643,7540,2023-11-16,241,9,378.66,3407.94,Completed,2023-11-20
81644,2594,2023-08-13,265,6,402.55,2415.30,Completed,2023-08-18
81645,7185,2025-04-03,499,3,86.14,258.42,Completed,2025-04-04
81646,1570,2024-08-29,71,8,220.64,1765.12,Completed,2024-08-31
81647,6832,2023-02-15,66,9,450.75,4056.75,Completed,2023-02-18
81648,9653,2023-06-30,438,10,290.62,2906.20,Completed,2023-07-04
81649,401,2023-06-25,332,3,172.03,516.09,Completed,2023-06-29
81650,9383,2024-03-28,113,5,371.91,1859.55,Completed,2024-04-03
81651,9775,2023-08-03,177,2,232.28,464.56,Completed,2023-08-09
81652,1721,2024-07-29,305,4,107.53,430.12,Completed,2024-08-03
81653,5883,2023-01-08,266,7,167.38,1171.66,Completed,2023-01-08
81654,3539,2024-08-10,273,10,328.27,3282.70,Completed,2024-08-17
81655,7404,2023-06-17,346,3,233.82,701.46,Completed,2023-06-24
81656,40,2023-09-27,451,6,116.73,700.38,Cancelled,
81657,9429,2024-10-14,28,1,131.46,131.46,Completed,2024-10-15
81658,6317,2023-06-27,109,8,154.17,1233.36,Completed,2023-07-04
81659,6986,2025-06-02,120,6,390.08,2340.48,Completed,2025-06-08
81660,8212,2023-07-05,93,2,328.56,657.12,Completed,2023-07-05
81661,9471,2023-07-07,181,4,145.17,580.68,Completed,2023-07-08
81662,7290,2025-01-08,205,9,375.58,3380.22,Completed,2025-01-15
81663,1341,2025-02-03,339,4,322.96,1291.84,Completed,2025-02-04
81664,2777,2023-03-31,180,7,490.64,3434.48,Completed,2023-04-06
81665,9468,2023-08-06,420,4,265.34,1061.36,Completed,2023-08-11
81666,3528,2024-09-10,201,5,66.28,331.40,Pending,
81667,6442,2023-01-24,428,7,302.51,2117.57,Cancelled,
81668,5886,2024-05-07,194,10,220.72,2207.20,Completed,2024-05-10
81669,1747,2025-04-15,315,5,437.67,2188.35,Completed,2025-04-20
81670,9485,2023-04-25,454,3,226.22,678.66,Completed,2023-04-30
81671,9650,2025-01-13,166,3,452.66,1357.98,Pending,
81672,2403,2023-07-18,427,3,189.23,567.69,Completed,2023-07-19
81673,9782,2025-04-21,461,9,441.67,3975.03,Completed,2025-04-22
81674,678,2025-04-25,303,9,46.02,414.18,Pending,
81675,1500,2023-06-07,459,3,13.94,41.82,Completed,2023-06-09
81676,3345,2024-11-12,347,5,204.00,1020.00,Completed,2024-11-12
81677,2028,2025-04-26,55,2,418.94,837.88,Pending,
81678,7583,2025-01-20,239,3,89.49,268.47,Completed,2025-01-25
81679,1280,2023-08-12,252,4,157.55,630.20,Completed,2023-08-19
81680,5020,2024-04-14,455,8,87.89,703.12,Pending,
81681,428,2025-08-03,205,5,375.58,1877.90,Pending,
81682,4343,2024-07-17,425,3,230.28,690.84,Cancelled,
81683,936,2023-09-26,33,2,433.27,866.54,Completed,2023-10-01
81684,5615,2023-08-05,49,2,337.24,674.48,Completed,2023-08-07
81685,7127,2025-07-17,179,7,26.02,182.14,Completed,2025-07-23
81686,8906,2023-03-02,475,5,297.34,1486.70,Completed,2023-03-06
81687,1469,2025-05-05,168,5,108.38,541.90,Completed,2025-05-10
81688,3284,2023-09-29,49,2,337.24,674.48,Pending,
81689,6652,2024-10-06,422,4,341.79,1367.16,Completed,2024-10-09
81690,3373,2024-12-03,392,3,36.30,108.90,Completed,2024-12-08
81691,4682,2024-07-25,254,1,362.08,362.08,Completed,2024-07-25
81692,8162,2023-11-05,410,9,224.83,2023.47,Completed,2023-11-09
81693,4419,2024-06-30,143,1,433.36,433.36,Completed,2024-06-30
81694,4120,2023-02-13,495,1,487.52,487.52,Completed,2023-02-18
81695,2169,2024-02-11,135,2,164.10,328.20,Completed,2024-02-16
81696,7172,2024-06-07,50,7,66.55,465.85,Completed,2024-06-14
81697,1531,2023-11-03,34,9,366.81,3301.29,Completed,2023-11-04
81698,4485,2025-01-23,61,2,107.78,215.56,Completed,2025-01-23
81699,5690,2023-08-19,211,10,473.20,4732.00,Cancelled,
81700,3474,2025-02-16,452,4,175.49,701.96,Completed,2025-02-20
81701,8585,2025-08-25,386,4,50.51,202.04,Completed,2025-08-25
81702,6551,2023-04-05,411,6,78.19,469.14,Completed,2023-04-10
81703,4878,2024-07-03,418,8,179.02,1432.16,Pending,
81704,699,2023-03-16,269,9,261.40,2352.60,Pending,
81705,1349,2025-08-13,435,9,210.47,1894.23,Pending,
81706,4416,2024-01-09,138,2,464.55,929.10,Completed,2024-01-15
81707,1468,2024-04-30,378,9,43.29,389.61,Completed,2024-05-06
81708,4623,2023-01-31,448,5,320.47,1602.35,Completed,2023-01-31
81709,9426,2024-12-26,170,6,404.06,2424.36,Completed,2024-12-26
81710,5578,2025-02-13,459,4,13.94,55.76,Completed,2025-02-20
81711,2092,2023-01-13,169,2,416.92,833.84,Completed,2023-01-13
81712,8441,2023-11-29,155,7,91.51,640.57,Completed,2023-12-06
81713,5054,2025-02-06,370,9,161.12,1450.08,Cancelled,
81714,3001,2023-12-03,155,2,91.51,183.02,Completed,2023-12-05
81715,2923,2023-05-19,125,8,396.03,3168.24,Completed,2023-05-25
81716,572,2024-05-29,203,10,354.31,3543.10,Completed,2024-05-29
81717,8927,2024-02-07,218,4,436.55,1746.20,Pending,
81718,7360,2025-06-01,216,2,402.64,805.28,Completed,2025-06-04
81719,4837,2024-08-04,172,2,139.57,279.14,Completed,2024-08-04
81720,6570,2023-06-29,165,5,321.93,1609.65,Completed,2023-07-05
81721,597,2024-02-06,252,7,157.55,1102.85,Cancelled,2024-02-09
81722,1646,2023-12-07,490,9,372.38,3351.42,Completed,2023-12-09
81723,334,2025-06-23,261,10,494.66,4946.60,Completed,2025-06-28
81724,361,2024-04-19,151,7,240.04,1680.28,Pending,
81725,5829,2025-06-19,476,2,352.34,704.68,Completed,2025-06-26
81726,973,2023-09-03,27,8,205.50,1644.00,Pending,
81727,9759,2023-08-26,386,9,50.51,454.59,Completed,2023-08-29
81728,2922,2025-07-01,48,8,191.06,1528.48,Pending,
81729,1994,2023-05-15,479,2,266.26,532.52,Pending,
81730,6654,2023-04-09,127,2,398.38,796.76,Pending,
81731,681,2025-01-10,291,6,445.60,2673.60,Completed,2025-01-17
81732,3757,2023-10-16,379,9,312.73,2814.57,Completed,2023-10-16
81733,945,2023-11-02,417,7,228.42,1598.94,Completed,2023-11-07
81734,4283,2025-08-20,311,10,140.10,1401.00,Completed,2025-08-25
81735,8526,2023-05-11,252,10,157.55,1575.50,Completed,2023-05-12
81736,8641,2023-04-04,470,2,189.04,378.08,Completed,2023-04-04
81737,128,2023-12-18,332,4,172.03,688.12,Completed,2023-12-20
81738,2202,2024-07-29,275,6,115.13,690.78,Pending,
81739,3765,2023-12-07,14,3,331.15,993.45,Cancelled,2023-12-09
81740,217,2025-08-11,41,3,376.50,1129.50,Completed,2025-08-14
81741,3690,2024-10-30,254,5,362.08,1810.40,Completed,2024-11-02
81742,5984,2025-03-25,159,9,336.74,3030.66,Pending,
81743,8160,2023-11-23,113,5,371.91,1859.55,Completed,2023-11-25
81744,2457,2023-12-15,81,7,385.24,2696.68,Completed,2023-12-15
81745,5648,2024-06-21,196,9,477.25,4295.25,Completed,2024-06-23
81746,2095,2024-03-07,120,6,390.08,2340.48,Completed,2024-03-07
81747,2951,2025-07-03,103,5,237.78,1188.90,Completed,2025-07-04
81748,6266,2025-02-26,251,2,278.90,557.80,Completed,2025-03-02
81749,2682,2025-08-27,129,2,224.49,448.98,Completed,2025-09-03
81750,3545,2023-06-01,280,6,186.83,1120.98,Completed,2023-06-03
81751,43,2023-05-21,40,6,85.84,515.04,Completed,2023-05-25
81752,9655,2023-09-25,45,4,110.08,440.32,Completed,2023-10-02
81753,2428,2024-12-14,266,7,167.38,1171.66,Completed,2024-12-14
81754,9165,2025-06-27,297,3,467.53,1402.59,Completed,2025-07-04
81755,7377,2024-04-26,203,9,354.31,3188.79,Completed,2024-04-29
81756,4060,2024-12-09,246,3,54.93,164.79,Cancelled,
81757,7161,2023-10-24,296,3,152.19,456.57,Completed,2023-10-26
81758,2560,2024-12-08,18,8,198.53,1588.24,Completed,2024-12-14
81759,1879,2024-01-09,446,6,132.33,793.98,Completed,2024-01-10
81760,2692,2025-04-18,274,9,263.69,2373.21,Cancelled,
81761,3935,2025-02-02,179,2,26.02,52.04,Cancelled,
81762,2752,2024-01-19,88,3,364.84,1094.52,Cancelled,
81763,3929,2023-02-27,96,7,306.88,2148.16,Completed,2023-03-02
81764,2729,2024-03-14,388,7,462.83,3239.81,Pending,
81765,3083,2024-05-14,262,6,184.91,1109.46,Completed,2024-05-20
81766,6375,2024-05-15,458,2,114.57,229.14,Completed,2024-05-18
81767,7583,2023-01-04,124,5,151.16,755.80,Completed,2023-01-10
81768,6058,2023-04-11,281,5,42.21,211.05,Completed,2023-04-11
81769,1159,2024-04-13,321,8,152.31,1218.48,Completed,2024-04-17
81770,8356,2023-05-26,44,10,313.49,3134.90,Completed,2023-05-31
81771,5959,2024-10-31,6,5,57.38,286.90,Pending,
81772,1090,2025-05-19,366,9,438.06,3942.54,Completed,2025-05-21
81773,5354,2025-04-06,401,5,290.25,1451.25,Completed,2025-04-11
81774,4271,2024-10-09,293,10,237.57,2375.70,Cancelled,
81775,7172,2023-01-14,400,1,433.21,433.21,Completed,2023-01-19
81776,2841,2024-01-22,270,4,27.04,108.16,Completed,2024-01-29
81777,4453,2024-10-04,499,1,86.14,86.14,Completed,2024-10-04
81778,5778,2025-06-19,147,4,124.44,497.76,Completed,2025-06-19
81779,6642,2024-06-28,397,1,186.73,186.73,Completed,2024-06-28
81780,6820,2023-07-02,47,7,45.89,321.23,Completed,2023-07-07
81781,1113,2023-04-26,331,6,445.73,2674.38,Completed,2023-05-02
81782,3434,2024-05-05,457,4,365.72,1462.88,Completed,2024-05-08
81783,4161,2025-05-11,384,2,286.84,573.68,Completed,2025-05-14
81784,8243,2023-10-30,295,8,128.44,1027.52,Completed,2023-11-03
81785,5643,2023-05-22,251,7,278.90,1952.30,Completed,2023-05-24
81786,1810,2024-09-09,29,1,13.51,13.51,Completed,2024-09-12
81787,9864,2023-10-19,404,7,234.34,1640.38,Completed,2023-10-25
81788,3048,2023-07-28,321,2,152.31,304.62,Cancelled,
81789,2983,2024-08-19,5,4,146.15,584.60,Pending,
81790,7460,2023-10-02,484,10,372.97,3729.70,Completed,2023-10-06
81791,2782,2025-02-15,232,8,171.54,1372.32,Completed,2025-02-21
81792,309,2024-05-12,157,8,93.28,746.24,Completed,2024-05-16
81793,6532,2025-05-11,194,10,220.72,2207.20,Completed,2025-05-12
81794,6560,2024-09-11,403,3,247.26,741.78,Completed,2024-09-12
81795,716,2023-11-30,351,4,330.22,1320.88,Completed,2023-12-06
81796,5450,2024-10-09,1,3,22.25,66.75,Completed,2024-10-12
81797,7270,2024-02-06,180,3,490.64,1471.92,Completed,2024-02-07
81798,9732,2023-11-09,487,5,68.50,342.50,Completed,2023-11-09
81799,6571,2023-03-08,291,7,445.60,3119.20,Completed,2023-03-08
81800,333,2025-08-15,324,4,322.58,1290.32,Cancelled,2025-08-15
81801,6954,2025-07-15,411,2,78.19,156.38,Completed,2025-07-18
81802,1377,2024-10-05,291,10,445.60,4456.00,Completed,2024-10-09
81803,6044,2023-04-16,81,4,385.24,1540.96,Completed,2023-04-22
81804,1092,2025-07-09,215,10,357.64,3576.40,Completed,2025-07-16
81805,9138,2024-01-19,463,3,317.75,953.25,Completed,2024-01-25
81806,495,2024-12-31,87,3,249.22,747.66,Completed,2025-01-03
81807,8,2025-04-02,98,10,471.31,4713.10,Completed,2025-04-05
81808,6290,2025-05-19,249,6,77.41,464.46,Completed,2025-05-23
81809,6091,2025-08-10,224,3,319.37,958.11,Completed,2025-08-14
81810,4125,2024-03-15,77,1,117.22,117.22,Completed,2024-03-15
81811,5551,2023-09-07,309,4,409.71,1638.84,Completed,2023-09-12
81812,9642,2024-01-09,469,7,493.56,3454.92,Completed,2024-01-14
81813,2030,2023-02-26,285,6,159.01,954.06,Completed,2023-03-02
